[9.739942880004904e-11, 1.2809361904508876e-10, 0.0007997596403583884, 0.006473171524703503, 0.0043273866176605225, 0.0019174728076905012, 0.9674596786499023, 0.019022589549422264, 9.938218650806796e-12, 3.208226056778535e-14, 0.6, 1]
[3.9541491608785506e-11, 0.00019842888286802918, 1.3267769105596017e-08, 1.17459115892872e-13, 3.786318480969442e-11, 3.99007528406603e-11, 2.123127952398429e-17, 3.661920118247508e-06, 1.67358990665889e-07, 0.9997977614402771, 0.9, 1]
[0.0002667494991328567, 2.2751162020995253e-07, 6.752412105015537e-07, 0.00015278598584700376, 8.506926678819582e-05, 0.000887656060513109, 2.453773220167932e-07, 0.0008110893541015685, 1.7275050723242202e-08, 0.9977954626083374, 0.9, 1]
[9.462510206503794e-07, 0.9994146823883057, 6.245766144274967e-07, 2.5759741562048077e-12, 1.1011249689829583e-08, 3.869657039246022e-09, 1.454860349132638e-16, 6.938753926988284e-08, 2.1950035122841882e-09, 0.0005836122436448932, 0.1, 1]
[0.00010624712012941018, 3.32598837360365e-10, 0.9983812570571899, 6.135679200269806e-07, 5.175775368115865e-05, 4.631645879271673e-06, 1.0396882316854317e-05, 0.0014450371963903308, 1.912971083622983e-12, 5.925894885905336e-09, 0.2, 1]
[1.8667309616498088e-20, 1.6590159358490137e-17, 9.83374123301431e-16, 1.3503088638808042e-18, 1.9373218307361384e-11, 1.0861292334268802e-12, 1.5321883803394323e-22, 1.0, 1.2937687391578752e-25, 5.342796386017264e-18, 0.7, 1]
[2.882855620889302e-10, 1.861842413575232e-08, 6.172845353223438e-15, 5.474569566319412e-18, 9.617847490650533e-11, 6.107294182329213e-20, 9.292233069834637e-16, 6.794868656720843e-16, 1.0, 3.4145819852171577e-13, 0.8, 1]
[8.021117537282407e-06, 1.1705260760663805e-08, 0.05535057187080383, 0.0024188405368477106, 0.9416285157203674, 0.00021725376427639276, 0.0003757999511435628, 7.430467690028308e-07, 7.109437039076738e-09, 1.4688612282043323e-07, 0.4, 1]
[4.0863292567402953e-13, 3.6972137726571166e-14, 2.420248446100004e-09, 1.215704248380689e-08, 9.895343566768133e-08, 4.390081353999875e-10, 9.893549521300393e-12, 0.9999998807907104, 3.653916836525266e-14, 1.2822223838249158e-10, 0.7, 1]
[0.0003497135767247528, 5.897831667489584e-10, 1.8028824342763983e-05, 4.335895198437356e-09, 0.006051153410226107, 4.7393061208822473e-07, 3.165572248775561e-09, 0.9935610294342041, 4.177742596311873e-09, 1.9572604287532158e-05, 0.7, 1]
[1.0876693426128958e-12, 0.005808910354971886, 0.9634308815002441, 4.983618850928906e-09, 0.0141240069642663, 2.2104754138219107e-10, 0.00031808519270271063, 0.0005766722606495023, 1.4930773284405063e-10, 0.015741419047117233, 0.2, 1]
[4.4517815695144236e-05, 0.00047537684440612793, 6.365110493788961e-06, 5.767624315922149e-07, 8.654564567223133e-07, 3.3543822155479575e-06, 1.0789258340082597e-05, 4.618394086719491e-06, 4.2847609904583805e-09, 0.9994534850120544, 0.9, 1]
[4.573725576051402e-08, 0.00594345573335886, 5.408097422332503e-06, 4.1000976125360467e-07, 8.225281566964782e-10, 1.418897113580897e-06, 1.4792171896260697e-05, 5.960176352459712e-09, 8.140913365650704e-08, 0.9940343499183655, 0.9, 1]
[3.133863302196005e-08, 0.013100593350827694, 0.005727542098611593, 4.615181387634948e-05, 0.00011751642159651965, 7.026346429483965e-05, 0.9809309840202332, 4.4673074267587154e-11, 3.0238473947008515e-09, 6.945284894754877e-06, 0.6, 1]
[0.003589714877307415, 4.466763847688071e-09, 0.0006791813648305833, 6.478895642203497e-08, 0.9953787326812744, 5.698365157513763e-07, 3.803145576242173e-10, 0.00034616535413078964, 3.863935282844011e-10, 5.617127044388326e-06, 0.4, 1]
[1.6218065779227686e-09, 5.868939823017172e-08, 0.004317153710871935, 1.8620119590195827e-05, 1.3450322740027332e-06, 0.00029455777257680893, 0.995368242263794, 5.802356425194111e-12, 2.977545709992313e-10, 8.436443210690925e-11, 0.6, 1]
[5.0561120588099584e-05, 2.812830098264385e-05, 0.003985914401710033, 0.004233772400766611, 0.009937810711562634, 0.010697831399738789, 0.9707833528518677, 0.000255218124948442, 2.1246918890938105e-07, 2.7207614039070904e-05, 0.6, 1]
[3.6477920275501674e-06, 0.002183631993830204, 0.9967898726463318, 2.5841238311841153e-05, 1.0359348101562915e-10, 3.222465966246091e-05, 1.1926983916055178e-06, 3.912420197593747e-06, 6.310176075511199e-15, 0.0009597348980605602, 0.2, 1]
[1.234498796520711e-07, 6.166830246456811e-08, 0.0028213097248226404, 0.9344289898872375, 7.035387170617469e-07, 0.06260833144187927, 9.451064215681981e-07, 4.420265031512827e-05, 2.6834801047925794e-10, 9.548655361868441e-05, 0.3, 1]
[0.9999979734420776, 3.671845143827784e-17, 3.5692129807252115e-10, 1.862034793020939e-07, 5.249543204646767e-13, 1.7173500035244649e-12, 1.6156308220161009e-06, 1.178172226445895e-09, 1.3850169011675462e-07, 1.0474090927914403e-08, 0.0, 1]
[0.9947453737258911, 2.697206127777463e-06, 7.151626846280124e-08, 1.1238688799042329e-11, 1.26912991227357e-09, 1.674463193969411e-12, 2.033700097214819e-09, 4.5082937383256194e-10, 1.0587012866380974e-07, 0.005251696798950434, 0.0, 1]
[1.2282416140912008e-18, 0.9999996423721313, 2.30635367574894e-12, 5.656500823292276e-10, 7.560808749882973e-25, 1.0318988185707405e-18, 6.0150864324148845e-12, 2.830555675525909e-16, 6.251494479958368e-15, 3.0566189934688737e-07, 0.1, 1]
[6.634356692486465e-13, 1.6512065315055224e-07, 6.031199983880242e-09, 0.9549961686134338, 0.00014095658843871206, 0.000559842970687896, 0.04430283606052399, 1.1066567662254556e-09, 9.860237781822434e-08, 7.096020215868748e-09, 0.3, 1]
[3.956156797357835e-05, 3.1333520222887046e-09, 0.005367947276681662, 7.632035703863949e-05, 0.9383162260055542, 1.9136781702400185e-05, 0.05242954194545746, 0.002647508168593049, 0.0011037018848583102, 7.327986550897947e-10, 0.4, 1]
[6.602033977287647e-07, 1.4508374988508876e-05, 0.0014789490960538387, 0.0029418685007840395, 0.0008441389072686434, 0.04634500667452812, 3.477383643257781e-06, 0.9483702778816223, 1.1617712516454048e-06, 2.1456559196053604e-08, 0.7, 1]
[5.925249006721867e-12, 1.1440375556615034e-12, 0.9999929666519165, 3.831895911687866e-11, 7.087552603479708e-06, 7.502152676863716e-09, 7.847259812040498e-18, 2.6390643004248204e-09, 3.2522302230696956e-15, 8.53319558026186e-14, 0.2, 1]
[0.0009866927284747362, 4.793584139406448e-06, 0.902037501335144, 0.001531614689156413, 0.0014556715032085776, 0.0013079229975119233, 0.01222260296344757, 0.08044830709695816, 4.386126420286018e-06, 5.646382987833931e-07, 0.2, 1]
[1.4428607614247468e-11, 1.275305989284492e-11, 9.028860558507601e-13, 6.9514493987454795e-12, 2.855992623385789e-13, 9.954858342098305e-07, 3.1755303309046346e-15, 0.9999990463256836, 4.743118255864416e-19, 3.43664208202199e-10, 0.7, 1]
[2.2023381111412749e-13, 0.9978358149528503, 2.3218503190665358e-17, 2.2019596599420765e-06, 1.0533022411630781e-14, 1.7131045026985703e-08, 2.6459268109846334e-10, 7.757611220071681e-10, 1.6190556380024645e-06, 0.0021602814085781574, 0.1, 1]
[5.4245124966314714e-14, 1.0, 4.668068029020124e-14, 5.756378880505952e-12, 2.1966654669072506e-17, 1.529630880238355e-14, 2.080349314403514e-16, 2.0177748877740005e-16, 9.885811787235799e-13, 6.72939837187414e-09, 0.1, 1]
[0.0048837619833648205, 8.393693207153774e-08, 0.9529747366905212, 0.00010806951468111947, 0.040242746472358704, 0.0013281392166391015, 2.000163235038599e-08, 0.0004621785192284733, 9.231214193050619e-08, 2.57334193065617e-07, 0.2, 1]
[0.9689490795135498, 7.037883875682382e-08, 1.1150103063073402e-07, 0.0030433281790465117, 2.1530051697027375e-07, 0.026522593572735786, 0.0013685158919543028, 2.02951723622391e-05, 6.032503598214778e-14, 9.584945655660704e-05, 0.0, 1]
[1.834204454986832e-10, 1.9992069111296473e-10, 4.720705692307092e-05, 0.01092914491891861, 8.156051944929743e-10, 0.9876965880393982, 0.0013044228544458747, 2.2524502128362656e-05, 2.1889230879257315e-12, 3.0838751996498104e-08, 0.5, 1]
[1.3375692426483704e-13, 7.224086509115962e-14, 1.4974639306331028e-09, 7.276117486298972e-08, 0.0003694862243719399, 4.230952921346898e-09, 8.988031936496554e-07, 0.9996294975280762, 7.808726637180481e-19, 1.147703709847292e-08, 0.7, 1]
[0.003337687812745571, 0.00029550553881563246, 4.787348739654362e-09, 6.642368930442899e-07, 1.0384081372549758e-09, 1.0197555866398034e-06, 1.5796995285199955e-06, 9.317368925010339e-12, 1.358295776299201e-06, 0.9963621497154236, 0.9, 1]
[1.58574750552809e-10, 1.1844789472165163e-12, 0.9993873834609985, 3.5489028960000724e-05, 2.3027304507650115e-09, 0.0005358241614885628, 4.123597318539396e-05, 6.587603795793484e-09, 5.698551852617584e-09, 2.451252905082829e-13, 0.2, 1]
[0.00015704547695349902, 8.719939353918349e-11, 0.9994955062866211, 1.2769441127602477e-05, 0.00022184716362971812, 1.2453103863663273e-06, 7.893266484870765e-08, 0.00011030198947992176, 1.138421357183006e-09, 1.1778864745792816e-06, 0.2, 1]
[0.0010062976507470012, 0.0005919850082136691, 0.012946953065693378, 0.008289645425975323, 0.0009778685634955764, 0.9574102163314819, 0.014503655023872852, 0.004273064900189638, 5.36813486457649e-13, 2.5651067403487104e-07, 0.5, 1]
[5.3031959623695e-07, 4.158481715421658e-06, 0.9643514752388, 0.0006449209176935256, 0.032007575035095215, 0.0011620568111538887, 0.000994374044239521, 0.00047875448944978416, 1.159503781877902e-08, 0.000356168340658769, 0.2, 1]
[2.415331845737895e-21, 1.0, 2.489627447367432e-21, 3.07075447870191e-19, 1.423179331671857e-16, 7.591113221787995e-21, 1.4681273212547134e-22, 3.720261364725364e-21, 3.12860774923781e-20, 1.3828905197615232e-13, 0.1, 1]
[1.03144875538419e-05, 0.9349310398101807, 1.0631739399968865e-07, 2.7832190880872076e-06, 7.694819004200326e-08, 1.221527213601803e-06, 1.7489360288891476e-06, 3.6839989392412065e-10, 4.2482467543791813e-10, 0.06505260616540909, 0.1, 1]
[1.0863158372842463e-08, 6.776736290181606e-12, 5.928176005642882e-11, 2.946643373746838e-09, 3.5002702125641605e-11, 4.882946477713368e-11, 1.416515515995087e-11, 7.1827242491752e-17, 1.0, 2.1626458956980343e-10, 0.8, 1]
[0.0002480618131812662, 0.0016012219712138176, 0.9631707072257996, 2.0980607587262057e-05, 6.355021753279289e-08, 7.077011865419536e-09, 0.027412664145231247, 0.0033006216399371624, 1.9562679881346412e-05, 0.004226131364703178, 0.2, 1]
[2.0260323974063965e-10, 0.9955422282218933, 1.0625981206047186e-09, 7.526557155301816e-11, 2.74201170213928e-06, 0.0002656726574059576, 8.064158065271276e-13, 1.4096217455517035e-05, 9.953891183522856e-11, 0.004175169393420219, 0.1, 1]
[1.4359649604914378e-14, 0.9999743700027466, 1.2447683849449898e-15, 1.0695509377177284e-15, 3.0685818334019385e-14, 2.1420385386635874e-15, 6.876129186032158e-15, 7.508191034329499e-18, 4.023543651032746e-12, 2.5584171453374438e-05, 0.1, 1]
[0.058805424720048904, 5.468960807775147e-06, 0.0009030436631292105, 1.4978345461713616e-05, 0.9242587089538574, 0.013814493082463741, 2.9183831429691054e-05, 0.0009332246845588088, 1.2878131201432552e-06, 0.0012341347755864263, 0.4, 1]
[1.4716641771883587e-07, 7.668655598536134e-05, 9.426166514003853e-09, 2.6234002348246577e-07, 3.595034936410002e-09, 6.3739777900195804e-09, 4.744114448840264e-06, 1.3457603087463355e-11, 1.9150933439959772e-05, 0.9998990297317505, 0.9, 1]
